"language","aid","item","kb_current_time","tag","pop_type","sticker_id","session_id","channel","package_name"
"en_GB","cf6aee8d74819e350603efd191cfe88058182251","pop_show","1543277963","""what""","""sticker""","""6eb085f3-ec3a-4248-ae08-0b44fe282626""","""stickerdDJansGnqF2Tu9yW5kdiCZ20181127071259102""","""kikatech.com""","""com.snapchat.android"""
"en_GB","cf6aee8d74819e350603efd191cfe88058182251","pop_show","1543277966","""what""","""sticker""","""1953900f-de61-451d-b6a3-ee26429faec3""","""stickerZXcQYdm8YXZUjdDuSqK88B20181127081922210""","""kikatech.com""","""com.snapchat.android"""
"en_GB","879d255b261d234a1c721e3d8707a2c612559e49","pop_show","1543265781","""pa""","""magic""","""00598d13-d88d-433c-bab1-c4ce6fdfe817""","""null""",,"""com.facebook.orca"""
"en_US","01046d1f3e1725490553a2a592d010e9a05c911c","pop_show","1543302140","""\uD83D\uDE0A""","""sticker""","""9096302""","""sticker7DCyGfXGuBKNei3NH6V2oA20181127045646828""","""tenor.com""","""com.google.android.talk"""
"en_US","01046d1f3e1725490553a2a592d010e9a05c911c","pop_show","1543302140","""\uD83D\uDE0A\uD83D\uDE0A\uD83D\uDE0A""","""magic""","""88ceb7e7-9267-4ae1-9a18-3e931d6d2e73""","""stickerWWeSNnfARjMFQ73CfisH3F20181127042919089""",,"""com.google.android.talk"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543272652","""i am""","""sticker""","""vgUFOWBwBkziE""","""stickerh8QS3xmMi7xHBrVPgNeSRL20181127065044330""","""giphy.com""","""com.facebook.orca"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543272673","""goodnight""","""sticker""","""fc25d722-c22b-4b3a-a068-2b002799d1c7""","""stickerx5fvGARUkYDcgUBmqpF8BG20181123061548399""","""kikatech.com""","""com.facebook.orca"""
"en_US","e9b850fd5590199f9b558b91a297d1c6a4737456","pop_show","1543302071","""da""","""magic""","""1569426""","""kIkaCeReS00035iH93VySRAWCpze6LoFAGd20181125193518715""",,"""com.whatsapp"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543262332","""do""","""magic""","""f18b4023-f6d4-4dd1-b0c7-a8a54156b299""","""stickera4MmoRUXsqDbMq5pLJwrna20181119003614156""",,"""com.facebook.orca"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543262838","""i am""","""sticker""","""JqSd3zNscEIeI""","""stickerwWJnFFW7njLWceCqtgpbjH20181127030534066""","""giphy.com""","""com.facebook.orca"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543263766","""ok""","""sticker""","""1509728""","""kIkaCeReS0003ttrTqJoCmjtSxReMAZ9mwg20181125065733798""","""giphy.com""","""com.facebook.orca"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543263767","""oky""","""magic""","""28c5f630-bd01-4f34-886d-45cda4cf5fef""","""null""",,"""com.facebook.orca"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543263915","""ok""","""sticker""","""324288""","""kIkaCeReS0003isYt4WaDxEK5W6mGiDwKDW20181127042252358""","""giphy.com""","""com.whatsapp"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543263916","""okay""","""sticker""","""3oriNTGU9X1qGHFafe""","""sticker4yRQAxZ7Q6uvnQyn25mxWA20181127012425513""","""giphy.com""","""com.whatsapp"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543264006","""i am""","""sticker""","""JqSd3zNscEIeI""","""sticker6yjKSMmRNtRduhmRv66nbA20181127040718912""","""giphy.com""","""com.whatsapp"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543264021","""la""","""magic""","""85ea2fdd-aea6-4649-bca8-de4fe927f91b""","""null""",,"""com.whatsapp"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543264703","""you know""","""sticker""","""1567704""","""kIkaCeReS0003BDzXvc7zpFMtjvK2VGYQs820181127043822204""","""tenor.com""","""com.facebook.orca"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543268116","""ok""","""sticker""","""8b4b6f84-4b19-4c0a-ae3e-85ada4953443""","""stickeryNXyCDmpz6mtSfc7CZLsDZ20181127042515608""","""kikatech.com""","""com.facebook.orca"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543268116","""okay""","""sticker""","""ccb6b3c7-920b-4a9b-b656-3fc18686d8f2""","""stickeryErTUKffftUdvNUtgyv5KW20181127042516169""","""kikatech.com""","""com.facebook.orca"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543268197","""at""","""sticker""","""144864""","""kIkaCeReS00036B5xWGBZPKvsJTyNTjyHoi20181127053634422""","""giphy.com""","""com.facebook.orca"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543268200","""at""","""sticker""","""1049858""","""kIkaCeReS0003fkFEv5PQCTwZniZe5ji8hc20181127053637134""","""giphy.com""","""com.facebook.orca"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543269319","""haha""","""sticker""","""5261739""","""stickernXJ4r4Yr3Y5vUd7ZbJVtYU20181127012225617""","""tenor.com""","""com.facebook.orca"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543272644","""i am""","""sticker""","""1950029""","""kIkaCeReS0003TJLNHaDE8sWc93FisN8oBY20181127044543914""","""tenor.com""","""com.facebook.orca"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543264751","""just asking""","""magic""","""2155976""","""kIkaCeReS0003sJLrgajdff3ZT6SADPwQS620181127043910118""",,"""com.facebook.orca"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543264752","""so""","""sticker""","""1109177""","""kIkaCeReS0003d7bdn2XGiodAmjXsXGq3RQ20181127025258820""","""giphy.com""","""com.facebook.orca"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543264773","""call""","""sticker""","""xT8qBu5gOYEqHhgDQs""","""stickerrbNVVxL4J9L8nFSGEj33zC20181127012413430""","""giphy.com""","""com.facebook.orca"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543264775","""at""","""sticker""","""144864""","""kIkaCeReS0003HSpRCrqrGA6HDMMTXdgMKW20181126060646302""","""giphy.com""","""com.facebook.orca"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543264993","""thanks""","""sticker""","""d7f3ed41-4ad6-4c15-b9d9-3c809ab86ce1""","""stickertvSgdYM6vjc8oBXgb7FgzA20181126042325914""","""kikatech.com""","""com.whatsapp"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543265144","""i am""","""sticker""","""1841137""","""kIkaCeReS0003wD4rpcuUPz7MCjtCCPcKg20181127042646358""","""tenor.com""","""com.facebook.orca"""
"en_GB","839b28b42b1d9dffc67e4a2ab37c86a9c1375d38","pop_show","1543265727","""you""","""sticker""","""1567478""","""kIkaCeReS0003jMJr9ePwuhZxgHA7b3KACM20181127030050425""","""tenor.com""","""com.facebook.orca"""
"en_GB","30c8af0929c02278b00d6d51031b619ea9960a31","pop_show","1543271082","""what""","""sticker""","""41b5ee7f-9a95-4d65-9eca-ceb2af84c093""","""stickerh7bKeTWq8i7YFdwxJqpHpT20181127062441370""","""kikatech.com""","""com.facebook.orca"""
"en_GB","1a4c641a9ff28ece88f08e578e4d398537296fd3","pop_show","1543302162","""you""","""sticker""","""1489422""","""kIkaCeReS00032y8SMZggjhRxsbjDNmQqQT20181127144129034""","""giphy.com""","""com.whatsapp"""
"en_GB","615ea3d14810dd01a171bb1837e66b367742f726","pop_show","1543302207","""\uD83D\uDE00""","""magic""","""52321423-8d9d-469f-a72e-7bd53efc8981""","""stickerhj7oUa7mUjpC64FrLSqnhY20181127150257723""",,"""com.whatsapp"""
"en_GB","615ea3d14810dd01a171bb1837e66b367742f726","send","1543302213","""\uD83D\uDE00""","""magic""","""52321423-8d9d-469f-a72e-7bd53efc8981""","""stickerhj7oUa7mUjpC64FrLSqnhY20181127150257723""",,"""com.whatsapp"""
"en_GB","845464586b78e061e34f8d87fbdcafb7161b6997","pop_show","1543260936","""nice""","""sticker""","""LY367SolKYPEA""","""stickerkWYcCTYscQtr99aVtbN4FN20181115004030761""","""giphy.com""","""com.snapchat.android"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543302107","""sta""","""magic""","""d8034578-8c09-47f0-93ee-1a0c2253ddcc""","""stickerv4PmZ33QrniDcCRcWAG2qd20181125231620203""",,"""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543261576","""ok""","""sticker""","""614934""","""kIkaCeReS0003oFMHMhgr7D7XEx77jWUyzB20181127020234698""","""giphy.com""","""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543261579","""dobro""","""magic""","""342f6552-0b73-460c-9647-fe5d93be9127""","""stickerW7TLSUAL7y6ZJHCmwAu5Ka20181127034407455""",,"""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543261618","""to""","""sticker""","""848354""","""kIkaCeReS0003sVGMqfrQX3HRE3cVqBys3o20181127010535532""","""giphy.com""","""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543261634","""ah""","""sticker""","""1553718""","""kIkaCeReS0003zzX6eEXrJZ5uwaYssgBojn20181127021425674""","""giphy.com""","""com.facebook.orca"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543261732","""ka""","""magic""","""2155704""","""kIkaCeReS0003332e4Wue5KyGdAuTCisoTn20181126234305149""",,"""com.facebook.orca"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543261794","""eve""","""magic""","""1568008""","""kIkaCeReS0003Qm3G9PeKdvsaQRWWgN2P6Q20181127034412414""",,"""com.facebook.orca"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543261803","""sto""","""magic""","""88def422-b1d3-41f9-a360-71db6262929b""","""stickerbDtVpMuUeQR5covaKBjGyR20181125160851440""",,"""com.facebook.orca"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543261836","""mo""","""magic""","""342f6552-0b73-460c-9647-fe5d93be9127""","""stickerTmwxshMnGMnGb2HJhuKkfC20181127034511563""",,"""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543261853","""do""","""sticker""","""512612""","""kIkaCeReS0003na343eLFpSJtvpDpkz3uFj20181127034648394""","""giphy.com""","""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543262933","""ne""","""magic""","""2155599""","""kIkaCeReS0003eBycXbA5TGZEAgZpUkXGVa20181127035813276""",,"""com.facebook.orca"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543262964","""da""","""magic""","""1569426""","""kIkaCeReS0003SC6YjVWvXoCMSUT5d5zk6K20181127040811918""",,"""com.facebook.orca"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543263579","""sto""","""magic""","""1568561""","""kIkaCeReS0003gbiP2jECKNjmwDvB6cxMUf20181127035003347""",,"""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543263640","""ne""","""magic""","""2117003""","""kIkaCeReS0003nYd4eAA4LG863GLks5857N20181127042039969""",,"""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543263662","""ka""","""magic""","""1569426""","""kIkaCeReS00032p8wigiUaUcQ4NSADL4HcU20181127035648675""",,"""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543263668","""lo""","""magic""","""2117003""","""kIkaCeReS0003n9RrSaDDr5SwjdTjUuMSKR20181126034535311""",,"""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543264175","""sto""","""magic""","""2088852""","""kIkaCeReS0003hsL2TziKEXzgu6VUoAGrJN20181127041940574""",,"""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543264848","""me""","""sticker""","""627978""","""kIkaCeReS0003uijzga7VARhdcNF6qRo4TU20181126232024858""","""giphy.com""","""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543261854","""dobro""","""magic""","""1c753911-b4d5-4ad9-91c3-4a6f93db0cac""","""stickerqNo4SPRRDYzbJAog7mVMxD20181127034642508""",,"""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543261918","""do""","""sticker""","""1500134""","""kIkaCeReS0003FQWxA5r6AW4zztWUeZioaH20181127035053393""","""giphy.com""","""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543261919","""dobro""","""magic""","""88def422-b1d3-41f9-a360-71db6262929b""","""stickerj8ij2rh7TNcwfWnCwyZQXe20181127035054111""",,"""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543261972","""mo""","""magic""","""342f6552-0b73-460c-9647-fe5d93be9127""","""sticker6toRKR4TjvtNmm7fHvs6Ch20181127035036666""",,"""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543262200","""ka""","""magic""","""2117003""","""kIkaCeReS0003hEXxtLXnbpEd73fNVZywgk20181127034853066""",,"""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543262245","""mos""","""magic""","""1569426""","""kIkaCeReS0003xqH9rmyhbyTLgV4AinFTBK20181127035725598""",,"""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543262279","""ok""","""sticker""","""zOVjALkVxHElO""","""stickerY3twrGXnXf4Msg6iBkqZsF20181127035320766""","""giphy.com""","""com.facebook.orca"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543262293","""ne""","""magic""","""1568065""","""kIkaCeReS0003273e9xka8yPnwrb6jjswaa20181127034540281""",,"""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543265755","""ne""","""magic""","""1568065""","""kIkaCeReS00034UfFzxjrwRx9nnrfPBFPRV20181127043851183""",,"""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543265770","""ok""","""sticker""","""1721990""","""kIkaCeReS0003PUyG7xRDHfbGhMeGqg9KyP20181127035759388""","""giphy.com""","""com.facebook.orca"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543265953","""is""","""magic""","""f11654ee-cdcb-4a36-ba5b-b82b2fad0807""","""stickerCzBQMHnwoXgyEXnbWRqNUJ20181118034130118""",,"""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543266806","""nista""","""magic""","""52321423-8d9d-469f-a72e-7bd53efc8981""","""null""",,"""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543266837","""do""","""sticker""","""512612""","""kIkaCeReS0003MKqjoUsrRGiCZ5CgGABKT620181127035324263""","""giphy.com""","""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543266873","""da""","""magic""","""1569426""","""kIkaCeReS0003BsoRZJsjP8LiMDdXbL8ySK20181127051434232""",,"""com.viber.voip"""
"en_US","7a4d297aa5c467c7a548b922e8eaf37bde201f5a","pop_show","1543266884","""me""","""sticker""","""627978""","""kIkaCeReS00037Q69jwhdN2wiYQVaCQtW8d20181127044050509""","""giphy.com""","""com.viber.voip"""
"en_GB","f668781a2dbb316581008dfd6d6947aaa84a2f9b","pop_show","1543274191","""np""","""magic""","""f11654ee-cdcb-4a36-ba5b-b82b2fad0807""","""sticker2trTvh6NSPMdiHDxkPHede20181121025905135""",,"""com.snapchat.android"""
"en_GB","f668781a2dbb316581008dfd6d6947aaa84a2f9b","pop_show","1543274212","""ty""","""sticker""","""00913c79-775a-40aa-a223-174c2f37dd26""","""sticker7MASeDUjH6e4RWjbVL8LRd20181125213729504""","""kikatech.com""","""com.snapchat.android"""
"en_GB","f668781a2dbb316581008dfd6d6947aaa84a2f9b","pop_show","1543274224","""which one""","""magic""","""88ceb7e7-9267-4ae1-9a18-3e931d6d2e73""","""null""",,"""com.snapchat.android"""
"en_GB","f668781a2dbb316581008dfd6d6947aaa84a2f9b","pop_show","1543274464","""\uD83D\uDE0A\uD83D\uDE0A""","""sticker""","""20baeb2f-e27a-41f2-93a2-8c0e66263ec5""","""stickerVKXGxfuxQanWBs8JDQGNqe20181127054256231""","""tenor.com""","""com.snapchat.android"""
"en_GB","f668781a2dbb316581008dfd6d6947aaa84a2f9b","pop_show","1543269773","""\uD83D\uDE0D\uD83D\uDE0D""","""sticker""","""4adb1755-a352-49b1-9be3-e7c57e780052""","""stickerTXT6Fvs4rTVhfuFeKBYbG720181118074051141""","""tenor.com""","""com.snapchat.android"""
"en_GB","f668781a2dbb316581008dfd6d6947aaa84a2f9b","pop_show","1543273052","""what""","""sticker""","""1500134""","""kIkaCeReS0003jtHoyqEJiq5mSAXpQo5KaC20181126063346609""","""giphy.com""","""com.snapchat.android"""
"en_GB","f668781a2dbb316581008dfd6d6947aaa84a2f9b","pop_show","1543273053","""what?""","""sticker""","""SDxzM5LAVq5Tq""","""sticker4yjhsbkppmQbb6NTUCutUH20181127065734020""","""giphy.com""","""com.snapchat.android"""
"en_GB","f668781a2dbb316581008dfd6d6947aaa84a2f9b","pop_show","1543273085","""it""","""sticker""","""1282868""","""kIkaCeReS0003vagw4w6kJ3ybK9espJxora20181127065805754""","""giphy.com""","""com.snapchat.android"""
"en_GB","f668781a2dbb316581008dfd6d6947aaa84a2f9b","pop_show","1543273570","""no""","""sticker""","""70f1d5c2-608b-4776-8503-9655fa74fa20""","""stickerYTKgrFMyeTLthuB5vw8EDo20181125070803583""","""giphy.com""","""com.snapchat.android"""
"en_GB","f668781a2dbb316581008dfd6d6947aaa84a2f9b","pop_show","1543273774","""well""","""magic""","""2156156""","""kIkaCeReS0003j8XyUniN5ASesUzJnPXcog20181127070934381""",,"""com.snapchat.android"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543250643","""di""","""magic""","""2155599""","""kIkaCeReS0003VfA3ZtCD9xVmo8TRxaRxZa20181123220736003""",,"""com.whatsapp"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543250699","""bravo""","""magic""","""1c753911-b4d5-4ad9-91c3-4a6f93db0cac""","""null""",,"""com.whatsapp"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543252216","""mos""","""magic""","""1c753911-b4d5-4ad9-91c3-4a6f93db0cac""","""sticker2GDSXPFpjNRy7QwpXXfad820181122031041997""",,"""com.android.mms"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","send","1543252216","""mos""","""magic""","""1c753911-b4d5-4ad9-91c3-4a6f93db0cac""","""sticker2GDSXPFpjNRy7QwpXXfad820181122031041997""",,"""com.android.mms"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543252228","""mos""","""magic""","""2155599""","""kIkaCeReS000362fXYDpTNkj8sZkZ8zgdUW20181127011001719""",,"""com.android.mms"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543252290","""hahahah""","""sticker""","""26xBCXKsTCh7vKGLm""","""null""","""giphy.com""","""com.android.mms"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543249672","""pse""","""magic""","""88def422-b1d3-41f9-a360-71db6262929b""","""stickerSU8v3CHeY3LoChTQs7eucQ20181127001047252""",,"""com.android.mms"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543249700","""ok""","""sticker""","""adcf15a8-5729-46a5-a00e-7c7848b7eb59""","""stickeraCrg5yVBCpLjrmeMQmC5jb20181121205501390""","""tenor.com""","""com.whatsapp"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543249836","""ok""","""sticker""","""45a0e9df-2605-473c-b5d2-b4ca2e7311b9""","""sticker5F9cq68nkxBQtE8RtzTrEE20181126233405642""","""kikatech.com""","""com.android.mms"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543250056","""ok""","""sticker""","""45a0e9df-2605-473c-b5d2-b4ca2e7311b9""","""sticker8aUoBRQyvLJbeegzrZzbn520181127003021140""","""kikatech.com""","""com.whatsapp"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543250217","""po""","""magic""","""1568634""","""kIkaCeReS0003GB3jvyESAQ8TFJ44v77nij20181127002733047""",,"""com.whatsapp"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543250408","""ne""","""magic""","""2155599""","""kIkaCeReS0003VPCFp55VyL6AUBDsvcQJsa20181123220437186""",,"""com.whatsapp"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543250506","""pse""","""magic""","""88ceb7e7-9267-4ae1-9a18-3e931d6d2e73""","""stickercRukKBucob5zV5G58XZ7RK20181127002735997""",,"""com.whatsapp"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543252891","""po""","""magic""","""1951456""","""kIkaCeReS0003UArzh793YRzJcf4cVufssg20181127011314733""",,"""com.whatsapp"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543253131","""so""","""sticker""","""da96f0a0-3783-4c11-8830-ba9300c0b4f2""","""null""","""tenor.com""","""com.whatsapp"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543253132","""spo""","""magic""","""3746ed30-0f0e-4f86-9a24-9952e1ed3435""","""null""",,"""com.whatsapp"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543253490","""je""","""magic""","""85ea2fdd-aea6-4649-bca8-de4fe927f91b""","""null""",,"""com.whatsapp"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543253493","""yes""","""sticker""","""1096096""","""kIkaCeReS0003Hf3DgM9uY4cJjsTC9UcG6S20181126032012542""","""giphy.com""","""com.whatsapp"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543254227","""ok""","""sticker""","""5ec7352a-622b-447d-9ac1-fc02e54b7815""","""stickernXErun5MTYQwmvuJaYbeaG20181127003402114""","""kikatech.com""","""com.android.mms"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543257555","""ok""","""sticker""","""1208177""","""kIkaCeReS0003s6LWUS99imX5M4KiQCoCmD20181127014333159""","""giphy.com""","""com.android.mms"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543244857","""po""","""magic""","""1951456""","""kIkaCeReS0003oZpHKktEEnKAuSpAZkArpJ20181126185351156""",,"""com.whatsapp"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543246460","""ok""","""sticker""","""1208177""","""kIkaCeReS0003u3YF46yXC6hA9KiJJptq2d20181126163802016""","""giphy.com""","""com.whatsapp"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543246516","""po""","""magic""","""1567759""","""kIkaCeReS000397XHksse3sHCwY3LNFmRYU20181126230723015""",,"""com.whatsapp"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543248660","""pse""","""magic""","""1569426""","""kIkaCeReS0003iGy3fdwFrs3FgCby4YxG5G20181126044028010""",,"""com.whatsapp"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543248706","""ou""","""magic""","""28c5f630-bd01-4f34-886d-45cda4cf5fef""","""null""",,"""com.whatsapp"""
"en_US","afe90c40652a7717b494e09e09db1f2bd128e11d","pop_show","1543249605","""me""","""sticker""","""1495711""","""kIkaCeReS0003FGorRmc9HJBSRdayQmGgk20181125020131733""","""giphy.com""","""com.android.mms"""
"en_GB","07cbe19734f556dc8a91643c474684bc1fff36c2","pop_show","1543266915","""you""","""sticker""","""1567594""","""kIkaCeReS0003dg5vPr7gXubWiTPdefGoQm20181127035532543""","""tenor.com""","""com.whatsapp"""
"en_GB","07cbe19734f556dc8a91643c474684bc1fff36c2","pop_show","1543266929","""\uD83D\uDE02""","""sticker""","""49782563-b4c6-4169-9ca3-806fff03f23c""","""stickerg7CZM6eeWf3oAwt7nZRcRQ20181127043746077""","""tenor.com""","""com.whatsapp"""
"en_GB","07cbe19734f556dc8a91643c474684bc1fff36c2","pop_show","1543267016","""\uD83D\uDE02""","""sticker""","""4519852""","""kIkaCeReS0003GiocpX4jimwGkzwVsmFbzH20181127051616225""","""tenor.com""","""com.whatsapp"""
"en_GB","07cbe19734f556dc8a91643c474684bc1fff36c2","pop_show","1543267129","""no""","""sticker""","""ee2913aa4724831079657023e36467b9""","""stickerwb77pKAUZr8E4h3p29cU7D20181126043651892""","""kikatech.com""","""com.whatsapp"""
"en_GB","07cbe19734f556dc8a91643c474684bc1fff36c2","pop_show","1543267201","""\uD83D\uDE02""","""sticker""","""9405ed72-4f28-4b5e-95d3-3ad7fa187905""","""kIkaCeReS0003AwTcDcHT3GQoiQUiYpavim20181127051744223""","""tenor.com""","""com.whatsapp"""
"en_GB","07cbe19734f556dc8a91643c474684bc1fff36c2","pop_show","1543263828","""no""","""sticker""","""3526986""","""stickerpHqWCCAj5JG2m9HAshNQ8U20181126055130563""","""tenor.com""","""com.whatsapp"""
"en_GB","07cbe19734f556dc8a91643c474684bc1fff36c2","pop_show","1543264053","""yea""","""sticker""","""2fdd5110-dc86-491b-b3c1-6dff133ee3f9""","""stickerRcwZf8P63gSgzA7HjsVx8a20181127042003749""","""kikatech.com""","""com.whatsapp"""
"en_GB","07cbe19734f556dc8a91643c474684bc1fff36c2","pop_show","1543264127","""bye""","""sticker""","""3o7btQsLqXMJAPu6Na""","""stickerYTCYEN5pduaPwM3Exq7Rte20181124043328243""","""giphy.com""","""com.whatsapp"""
"en_GB","07cbe19734f556dc8a91643c474684bc1fff36c2","pop_show","1543264533","""you""","""sticker""","""1480629""","""kIkaCeReS0003EtviyYb9j6Rw3cnzyUo2WY20181127034151542""","""giphy.com""","""com.whatsapp"""
"en_GB","07cbe19734f556dc8a91643c474684bc1fff36c2","pop_show","1543264619","""\uD83D\uDE02""","""sticker""","""5261739""","""stickerhYgdpcVyBqRzsdCRnJ8F620181127041539456""","""tenor.com""","""com.whatsapp"""
"en_GB","07cbe19734f556dc8a91643c474684bc1fff36c2","pop_show","1543268556","""ok""","""sticker""","""2156682""","""kIkaCeReS0003LBXZFzwzpJYbhhb52mMbfV20181127034519133""","""giphy.com""","""com.whatsapp"""
